Team,Date,Home/Away
CHC,Thu 6/12,Home
CHC,Fri 6/13,Home
CHC,Sat 6/14,Home
CHC,Sun 6/15,Home
CHC,Mon 6/16,OFF
CHC,Tue 6/17,Home
CHC,Wed 6/18,Home
CHC,Thu 6/19,Home
CHC,Fri 6/20,Home
CHC,Sat 6/21,Home
CHC,Sun 6/22,Home
CHC,Mon 6/23,Away at STL
CHC,Tue 6/24,Away at STL
CHC,Wed 6/25,Away at STL
CHC,Thu 6/26,Away at STL
CHC,Fri 6/27,Away at HOU
CHC,Sat 6/28,Away at HOU
CHC,Sun 6/29,Away at HOU
CHC,Mon 6/30,OFF
CHC,Tue 7/1,Home
CHC,Wed 7/2,Home
CHC,Thu 7/3,Home
CHC,Fri 7/4,Home
CHC,Sat 7/5,Home
CHC,Sun 7/6,Home
CHC,Mon 7/7,OFF
CHC,Tue 7/8,Away at MIN
CHC,Wed 7/9,Away at MIN
CHC,Thu 7/10,Away at MIN
CHC,Fri 7/11,Away at NYY
CHC,Sat 7/12,Away at NYY
CHC,Sun 7/13,Away at NYY
CHC,Mon 7/14,OFF
CHC,Tue 7/15,OFF
CHC,Wed 7/16,OFF
CHC,Thu 7/17,OFF
CHC,Fri 7/18,Home
CHC,Sat 7/19,Home
CHC,Sun 7/20,Home
CHC,Mon 7/21,Home
CHC,Tue 7/22,Home
CHC,Wed 7/23,Home
CHC,Thu 7/24,OFF
CHC,Fri 7/25,Away at CHW
CHC,Sat 7/26,Away at CHW
CHC,Sun 7/27,Away at CHW
CHC,Mon 7/28,Away at MIL
CHC,Tue 7/29,Away at MIL
CHC,Wed 7/30,Away at MIL
CHC,Thu 7/31,OFF
CHC,Fri 8/1,Home
CHC,Sat 8/2,Home
CHC,Sun 8/3,Home
CHC,Mon 8/4,Home
CHC,Tue 8/5,Home
CHC,Wed 8/6,Home
CHC,Thu 8/7,OFF
CHC,Fri 8/8,Away at STL
CHC,Sat 8/9,Away at STL
CHC,Sun 8/10,Away at STL
CHC,Mon 8/11,OFF
CHC,Tue 8/12,Away at TOR
CHC,Wed 8/13,Away at TOR
CHC,Thu 8/14,Away at TOR
CHC,Fri 8/15,Home
CHC,Sat 8/16,Home
CHC,Sun 8/17,Home
CHC,Mon 8/18,Home
CHC,Tue 8/19,Home
CHC,Wed 8/20,Home
CHC,Thu 8/21,Home
CHC,Fri 8/22,Away at LAA
CHC,Sat 8/23,Away at LAA
CHC,Sun 8/24,Away at LAA
CHC,Mon 8/25,OFF
CHC,Tue 8/26,Away at SFG
CHC,Wed 8/27,Away at SFG
CHC,Thu 8/28,Away at SFG
CHC,Fri 8/29,Away at COL
CHC,Sat 8/30,Away at COL
CHC,Sun 8/31,Away at COL
CHC,Mon 9/1,Home
CHC,Tue 9/2,Home
CHC,Wed 9/3,Home
CHC,Thu 9/4,OFF
CHC,Fri 9/5,Home
CHC,Sat 9/6,Home
CHC,Sun 9/7,Home
CHC,Mon 9/8,Away at ATL
CHC,Tue 9/9,Away at ATL
CHC,Wed 9/10,Away at ATL
CHC,Thu 9/11,OFF
CHC,Fri 9/12,Home
CHC,Sat 9/13,Home
CHC,Sun 9/14,Home
CHC,Mon 9/15,Away at PIT
CHC,Tue 9/16,Away at PIT
CHC,Wed 9/17,Away at PIT
CHC,Thu 9/18,Away at CIN
CHC,Fri 9/19,Away at CIN
CHC,Sat 9/20,Away at CIN
CHC,Sun 9/21,Away at CIN
CHC,Mon 9/22,OFF
CHC,Tue 9/23,Home
CHC,Wed 9/24,Home
CHC,Thu 9/25,Home
CHC,Fri 9/26,Home
CHC,Sat 9/27,Home
CHC,Sun 9/28,Home
CIN,Wed 5/28,Away at KCR
CIN,Thu 5/29,OFF
CIN,Fri 5/30,Away at CHC
CIN,Sat 5/31,Away at CHC
CIN,Sun 6/1,Away at CHC
CIN,Mon 6/2,Home
CIN,Tue 6/3,Home
CIN,Wed 6/4,Home
CIN,Thu 6/5,OFF
CIN,Fri 6/6,Home
CIN,Sat 6/7,Home
CIN,Sun 6/8,Home
CIN,Mon 6/9,Away at CLE
CIN,Tue 6/10,Away at CLE
CIN,Wed 6/11,Away at CLE
CIN,Thu 6/12,OFF
CIN,Fri 6/13,Away at DET
CIN,Sat 6/14,Away at DET
CIN,Sun 6/15,Away at DET
CIN,Mon 6/16,OFF
CIN,Tue 6/17,Home
CIN,Wed 6/18,Home
CIN,Thu 6/19,Home
CIN,Fri 6/20,Away at STL
CIN,Sat 6/21,Away at STL
CIN,Sun 6/22,Away at STL
CIN,Mon 6/23,Home
CIN,Tue 6/24,Home
CIN,Wed 6/25,Home
CIN,Thu 6/26,OFF
CIN,Fri 6/27,Home
CIN,Sat 6/28,Home
CIN,Sun 6/29,Home
CIN,Mon 6/30,Away at BOS
CIN,Tue 7/1,Away at BOS
CIN,Wed 7/2,Away at BOS
CIN,Thu 7/3,OFF
CIN,Fri 7/4,Away at PHI
CIN,Sat 7/5,Away at PHI
CIN,Sun 7/6,Away at PHI
CIN,Mon 7/7,Home
CIN,Tue 7/8,Home
CIN,Wed 7/9,Home
CIN,Thu 7/10,Home
CIN,Fri 7/11,Home
CIN,Sat 7/12,Home
CIN,Sun 7/13,Home
CIN,Mon 7/14,OFF
CIN,Tue 7/15,OFF
CIN,Wed 7/16,OFF
CIN,Thu 7/17,OFF
CIN,Fri 7/18,Away at NYM
CIN,Sat 7/19,Away at NYM
CIN,Sun 7/20,Away at NYM
CIN,Mon 7/21,Away at WSN
CIN,Tue 7/22,Away at WSN
CIN,Wed 7/23,Away at WSN
CIN,Thu 7/24,OFF
CIN,Fri 7/25,Home
CIN,Sat 7/26,Home
CIN,Sun 7/27,Home
CIN,Mon 7/28,Home
CIN,Tue 7/29,Home
CIN,Wed 7/30,Home
CIN,Thu 7/31,Home
CIN,Fri 8/1,Home
CIN,Sat 8/2,Home
CIN,Sun 8/3,OFF
CIN,Mon 8/4,Away at CHC
CIN,Tue 8/5,Away at CHC
CIN,Wed 8/6,Away at CHC
CIN,Thu 8/7,Away at PIT
CIN,Fri 8/8,Away at PIT
CIN,Sat 8/9,Away at PIT
CIN,Sun 8/10,Away at PIT
CIN,Mon 8/11,Home
CIN,Tue 8/12,Home
CIN,Wed 8/13,Home
CIN,Thu 8/14,OFF
CIN,Fri 8/15,Home
CIN,Sat 8/16,Home
CIN,Sun 8/17,Home
CIN,Mon 8/18,Away at LAA
CIN,Tue 8/19,Away at LAA
CIN,Wed 8/20,Away at LAA
CIN,Thu 8/21,OFF
CIN,Fri 8/22,Away at ARI
CIN,Sat 8/23,Away at ARI
CIN,Sun 8/24,Away at ARI
CIN,Mon 8/25,Away at LAD
CIN,Tue 8/26,Away at LAD
CIN,Wed 8/27,Away at LAD
CIN,Thu 8/28,OFF
CIN,Fri 8/29,Home
CIN,Sat 8/30,Home
CIN,Sun 8/31,Home
CIN,Mon 9/1,Home
CIN,Tue 9/2,Home
CIN,Wed 9/3,Home
CIN,Thu 9/4,OFF
CIN,Fri 9/5,Home
CIN,Sat 9/6,Home
CIN,Sun 9/7,Home
CIN,Mon 9/8,Away at SDP
CIN,Tue 9/9,Away at SDP
CIN,Wed 9/10,Away at SDP
CIN,Thu 9/11,OFF
CIN,Fri 9/12,Away at ATH
CIN,Sat 9/13,Away at ATH
CIN,Sun 9/14,Away at ATH
CIN,Mon 9/15,Away at STL
CIN,Tue 9/16,Away at STL
CIN,Wed 9/17,Away at STL
CIN,Thu 9/18,Home
CIN,Fri 9/19,Home
CIN,Sat 9/20,Home
CIN,Sun 9/21,Home
CIN,Mon 9/22,OFF
CIN,Tue 9/23,Home
CIN,Wed 9/24,Home
CIN,Thu 9/25,Home
CIN,Fri 9/26,Away at MIL
CIN,Sat 9/27,Away at MIL
CIN,Sun 9/28,Away at MIL
MIL,Wed 5/28,Home
MIL,Thu 5/29,OFF
MIL,Fri 5/30,Away at PHI
MIL,Sat 5/31,Away at PHI
MIL,Sun 6/1,Away at PHI
MIL,Mon 6/2,Away at CIN
MIL,Tue 6/3,Away at CIN
MIL,Wed 6/4,Away at CIN
MIL,Thu 6/5,OFF
MIL,Fri 6/6,Home
MIL,Sat 6/7,Home
MIL,Sun 6/8,Home
MIL,Mon 6/9,Home
MIL,Tue 6/10,Home
MIL,Wed 6/11,Home
MIL,Thu 6/12,Home
MIL,Fri 6/13,Home
MIL,Sat 6/14,Home
MIL,Sun 6/15,Home
MIL,Mon 6/16,OFF
MIL,Tue 6/17,Away at CHC
MIL,Wed 6/18,Away at CHC
MIL,Thu 6/19,Away at CHC
MIL,Fri 6/20,Away at MIN
MIL,Sat 6/21,Away at MIN
MIL,Sun 6/22,Away at MIN
MIL,Mon 6/23,Home
MIL,Tue 6/24,Home
MIL,Wed 6/25,Home
MIL,Thu 6/26,OFF
MIL,Fri 6/27,Home
MIL,Sat 6/28,Home
MIL,Sun 6/29,Home
MIL,Mon 6/30,OFF
MIL,Tue 7/1,Away at NYM
MIL,Wed 7/2,Away at NYM
MIL,Thu 7/3,Away at NYM
MIL,Fri 7/4,Away at MIA
MIL,Sat 7/5,Away at MIA
MIL,Sun 7/6,Away at MIA
MIL,Mon 7/7,Home
MIL,Tue 7/8,Home
MIL,Wed 7/9,Home
MIL,Thu 7/10,OFF
MIL,Fri 7/11,Home
MIL,Sat 7/12,Home
MIL,Sun 7/13,Home
MIL,Mon 7/14,OFF
MIL,Tue 7/15,OFF
MIL,Wed 7/16,OFF
MIL,Thu 7/17,OFF
MIL,Fri 7/18,Away at LAD
MIL,Sat 7/19,Away at LAD
MIL,Sun 7/20,Away at LAD
MIL,Mon 7/21,Away at SEA
MIL,Tue 7/22,Away at SEA
MIL,Wed 7/23,Away at SEA
MIL,Thu 7/24,OFF
MIL,Fri 7/25,Home
MIL,Sat 7/26,Home
MIL,Sun 7/27,Home
MIL,Mon 7/28,Home
MIL,Tue 7/29,Home
MIL,Wed 7/30,Home
MIL,Thu 7/31,OFF
MIL,Fri 8/1,Away at WSN
MIL,Sat 8/2,Away at WSN
MIL,Sun 8/3,Away at WSN
MIL,Mon 8/4,Away at ATL
MIL,Tue 8/5,Away at ATL
MIL,Wed 8/6,Away at ATL
MIL,Thu 8/7,OFF
MIL,Fri 8/8,Home
MIL,Sat 8/9,Home
MIL,Sun 8/10,Home
MIL,Mon 8/11,Home
MIL,Tue 8/12,Home
MIL,Wed 8/13,Home
MIL,Thu 8/14,OFF
MIL,Fri 8/15,Away at CIN
MIL,Sat 8/16,Away at CIN
MIL,Sun 8/17,Away at CIN
MIL,Mon 8/18,Away at CHC
MIL,Tue 8/19,Away at CHC
MIL,Wed 8/20,Away at CHC
MIL,Thu 8/21,Away at CHC
MIL,Fri 8/22,Home
MIL,Sat 8/23,Home
MIL,Sun 8/24,Home
MIL,Mon 8/25,Home
MIL,Tue 8/26,Home
MIL,Wed 8/27,Home
MIL,Thu 8/28,Home
MIL,Fri 8/29,Away at TOR
MIL,Sat 8/30,Away at TOR
MIL,Sun 8/31,Away at TOR
MIL,Mon 9/1,Home
MIL,Tue 9/2,OFF
MIL,Wed 9/3,Home
MIL,Thu 9/4,Home
MIL,Fri 9/5,Away at PIT
MIL,Sat 9/6,Away at PIT
MIL,Sun 9/7,Away at PIT
MIL,Mon 9/8,Away at TEX
MIL,Tue 9/9,Away at TEX
MIL,Wed 9/10,Away at TEX
MIL,Thu 9/11,OFF
MIL,Fri 9/12,Home
MIL,Sat 9/13,Home
MIL,Sun 9/14,Home
MIL,Mon 9/15,OFF
MIL,Tue 9/16,Home
MIL,Wed 9/17,Home
MIL,Thu 9/18,Home
MIL,Fri 9/19,Away at STL
MIL,Sat 9/20,Away at STL
MIL,Sun 9/21,Away at STL
MIL,Mon 9/22,Away at SDP
MIL,Tue 9/23,Away at SDP
MIL,Wed 9/24,Away at SDP
MIL,Thu 9/25,OFF
MIL,Fri 9/26,Home
MIL,Sat 9/27,Home
MIL,Sun 9/28,Home
PIT,Wed 5/28,Away at ARI
PIT,Thu 5/29,OFF
PIT,Fri 5/30,Away at SDP
PIT,Sat 5/31,Away at SDP
PIT,Sun 6/1,Away at SDP
PIT,Mon 6/2,OFF
PIT,Tue 6/3,Home
PIT,Wed 6/4,Home
PIT,Thu 6/5,Home
PIT,Fri 6/6,Home
PIT,Sat 6/7,Home
PIT,Sun 6/8,Home
PIT,Mon 6/9,Home
PIT,Tue 6/10,Home
PIT,Wed 6/11,Home
PIT,Thu 6/12,Away at CHC
PIT,Fri 6/13,Away at CHC
PIT,Sat 6/14,Away at CHC
PIT,Sun 6/15,Away at CHC
PIT,Mon 6/16,OFF
PIT,Tue 6/17,Away at DET
PIT,Wed 6/18,Away at DET
PIT,Thu 6/19,Away at DET
PIT,Fri 6/20,Home
PIT,Sat 6/21,Home
PIT,Sun 6/22,Home
PIT,Mon 6/23,Away at MIL
PIT,Tue 6/24,Away at MIL
PIT,Wed 6/25,Away at MIL
PIT,Thu 6/26,OFF
PIT,Fri 6/27,Home
PIT,Sat 6/28,Home
PIT,Sun 6/29,Home
PIT,Mon 6/30,Home
PIT,Tue 7/1,Home
PIT,Wed 7/2,Home
PIT,Thu 7/3,OFF
PIT,Fri 7/4,Away at SEA
PIT,Sat 7/5,Away at SEA
PIT,Sun 7/6,Away at SEA
PIT,Mon 7/7,Away at KCR
PIT,Tue 7/8,Away at KCR
PIT,Wed 7/9,Away at KCR
PIT,Thu 7/10,OFF
PIT,Fri 7/11,Away at MIN
PIT,Sat 7/12,Away at MIN
PIT,Sun 7/13,Away at MIN
PIT,Mon 7/14,OFF
PIT,Tue 7/15,OFF
PIT,Wed 7/16,OFF
PIT,Thu 7/17,OFF
PIT,Fri 7/18,Home
PIT,Sat 7/19,Home
PIT,Sun 7/20,Home
PIT,Mon 7/21,Home
PIT,Tue 7/22,Home
PIT,Wed 7/23,Home
PIT,Thu 7/24,OFF
PIT,Fri 7/25,Home
PIT,Sat 7/26,Home
PIT,Sun 7/27,Home
PIT,Mon 7/28,Away at SFG
PIT,Tue 7/29,Away at SFG
PIT,Wed 7/30,Away at SFG
PIT,Thu 7/31,OFF
PIT,Fri 8/1,Away at COL
PIT,Sat 8/2,Away at COL
PIT,Sun 8/3,Away at COL
PIT,Mon 8/4,Home
PIT,Tue 8/5,Home
PIT,Wed 8/6,Home
PIT,Thu 8/7,Home
PIT,Fri 8/8,Home
PIT,Sat 8/9,Home
PIT,Sun 8/10,Home
PIT,Mon 8/11,Away at MIL
PIT,Tue 8/12,Away at MIL
PIT,Wed 8/13,Away at MIL
PIT,Thu 8/14,OFF
PIT,Fri 8/15,Away at CHC
PIT,Sat 8/16,Away at CHC
PIT,Sun 8/17,Away at CHC
PIT,Mon 8/18,Home
PIT,Tue 8/19,Home
PIT,Wed 8/20,Home
PIT,Thu 8/21,OFF
PIT,Fri 8/22,Home
PIT,Sat 8/23,Home
PIT,Sun 8/24,Home
PIT,Mon 8/25,Away at STL
PIT,Tue 8/26,Away at STL
PIT,Wed 8/27,Away at STL
PIT,Thu 8/28,Away at STL
PIT,Fri 8/29,Away at BOS
PIT,Sat 8/30,Away at BOS
PIT,Sun 8/31,Away at BOS
PIT,Mon 9/1,OFF
PIT,Tue 9/2,Home
PIT,Wed 9/3,Home
PIT,Thu 9/4,Home
PIT,Fri 9/5,Home
PIT,Sat 9/6,Home
PIT,Sun 9/7,Home
PIT,Mon 9/8,OFF
PIT,Tue 9/9,Away at BAL
PIT,Wed 9/10,Away at BAL
PIT,Thu 9/11,Away at BAL
PIT,Fri 9/12,Away at WSN
PIT,Sat 9/13,Away at WSN
PIT,Sun 9/14,Away at WSN
PIT,Mon 9/15,Home
PIT,Tue 9/16,Home
PIT,Wed 9/17,Home
PIT,Thu 9/18,OFF
PIT,Fri 9/19,Home
PIT,Sat 9/20,Home
PIT,Sun 9/21,Home
PIT,Mon 9/22,OFF
PIT,Tue 9/23,Away at CIN
PIT,Wed 9/24,Away at CIN
PIT,Thu 9/25,Away at CIN
PIT,Fri 9/26,Away at ATL
PIT,Sat 9/27,Away at ATL
PIT,Sun 9/28,Away at ATL
STL,Wed 5/28,Away at BAL
STL,Thu 5/29,OFF
STL,Fri 5/30,Away at TEX
STL,Sat 5/31,Away at TEX
STL,Sun 6/1,Away at TEX
STL,Mon 6/2,OFF
STL,Tue 6/3,Home
STL,Wed 6/4,Home
STL,Thu 6/5,Home
STL,Fri 6/6,Home
STL,Sat 6/7,Home
STL,Sun 6/8,Home
STL,Mon 6/9,Home
STL,Tue 6/10,Home
STL,Wed 6/11,Home
STL,Thu 6/12,Away at MIL
STL,Fri 6/13,Away at MIL
STL,Sat 6/14,Away at MIL
STL,Sun 6/15,Away at MIL
STL,Mon 6/16,OFF
STL,Tue 6/17,Away at CHW
STL,Wed 6/18,Away at CHW
STL,Thu 6/19,Away at CHW
STL,Fri 6/20,Home
STL,Sat 6/21,Home
STL,Sun 6/22,Home
STL,Mon 6/23,Home
STL,Tue 6/24,Home
STL,Wed 6/25,Home
STL,Thu 6/26,Home
STL,Fri 6/27,Away at CLE
STL,Sat 6/28,Away at CLE
STL,Sun 6/29,Away at CLE
STL,Mon 6/30,Away at PIT
STL,Tue 7/1,Away at PIT
STL,Wed 7/2,Away at PIT
STL,Thu 7/3,OFF
STL,Fri 7/4,Away at CHC
STL,Sat 7/5,Away at CHC
STL,Sun 7/6,Away at CHC
STL,Mon 7/7,OFF
STL,Tue 7/8,Home
STL,Wed 7/9,Home
STL,Thu 7/10,Home
STL,Fri 7/11,Home
STL,Sat 7/12,Home
STL,Sun 7/13,Home
STL,Mon 7/14,OFF
STL,Tue 7/15,OFF
STL,Wed 7/16,OFF
STL,Thu 7/17,OFF
STL,Fri 7/18,Away at ARI
STL,Sat 7/19,Away at ARI
STL,Sun 7/20,Away at ARI
STL,Mon 7/21,Away at COL
STL,Tue 7/22,Away at COL
STL,Wed 7/23,Away at COL
STL,Thu 7/24,Home
STL,Fri 7/25,Home
STL,Sat 7/26,Home
STL,Sun 7/27,Home
STL,Mon 7/28,Home
STL,Tue 7/29,Home
STL,Wed 7/30,Home
STL,Thu 7/31,OFF
STL,Fri 8/1,Away at SDP
STL,Sat 8/2,Away at SDP
STL,Sun 8/3,Away at SDP
STL,Mon 8/4,Away at LAD
STL,Tue 8/5,Away at LAD
STL,Wed 8/6,Away at LAD
STL,Thu 8/7,OFF
STL,Fri 8/8,Home
STL,Sat 8/9,Home
STL,Sun 8/10,Home
STL,Mon 8/11,Home
STL,Tue 8/12,Home
STL,Wed 8/13,Home
STL,Thu 8/14,OFF
STL,Fri 8/15,Home
STL,Sat 8/16,Home
STL,Sun 8/17,Home
STL,Mon 8/18,Away at MIA
STL,Tue 8/19,Away at MIA
STL,Wed 8/20,Away at MIA
STL,Thu 8/21,OFF
STL,Fri 8/22,Away at TBR
STL,Sat 8/23,Away at TBR
STL,Sun 8/24,Away at TBR
STL,Mon 8/25,Home
STL,Tue 8/26,Home
STL,Wed 8/27,Home
STL,Thu 8/28,Home
STL,Fri 8/29,Away at CIN
STL,Sat 8/30,Away at CIN
STL,Sun 8/31,Away at CIN
STL,Mon 9/1,Home
STL,Tue 9/2,Home
STL,Wed 9/3,Home
STL,Thu 9/4,OFF
STL,Fri 9/5,Home
STL,Sat 9/6,Home
STL,Sun 9/7,Home
STL,Mon 9/8,Away at SEA
STL,Tue 9/9,Away at SEA
STL,Wed 9/10,Away at SEA
STL,Thu 9/11,OFF
STL,Fri 9/12,Away at MIL
STL,Sat 9/13,Away at MIL
STL,Sun 9/14,Away at MIL
STL,Mon 9/15,Home
STL,Tue 9/16,Home
STL,Wed 9/17,Home
STL,Thu 9/18,OFF
STL,Fri 9/19,Home
STL,Sat 9/20,Home
STL,Sun 9/21,Home
STL,Mon 9/22,Away at SFG
STL,Tue 9/23,Away at SFG
STL,Wed 9/24,Away at SFG
STL,Thu 9/25,OFF
STL,Fri 9/26,Away at CHC
STL,Sat 9/27,Away at CHC
STL,Sun 9/28,Away at CHC
ARI,Wed 5/28,Home
ARI,Thu 5/29,OFF
ARI,Fri 5/30,Home
ARI,Sat 5/31,Home
ARI,Sun 6/1,Home
ARI,Mon 6/2,OFF
ARI,Tue 6/3,Away at ATL
ARI,Wed 6/4,Away at ATL
ARI,Thu 6/5,Away at ATL
ARI,Fri 6/6,Away at CIN
ARI,Sat 6/7,Away at CIN
ARI,Sun 6/8,Away at CIN
ARI,Mon 6/9,Home
ARI,Tue 6/10,Home
ARI,Wed 6/11,Home
ARI,Thu 6/12,OFF
ARI,Fri 6/13,Home
ARI,Sat 6/14,Home
ARI,Sun 6/15,Home
ARI,Mon 6/16,OFF
ARI,Tue 6/17,Away at TOR
ARI,Wed 6/18,Away at TOR
ARI,Thu 6/19,Away at TOR
ARI,Fri 6/20,Away at COL
ARI,Sat 6/21,Away at COL
ARI,Sun 6/22,Away at COL
ARI,Mon 6/23,Away at CHW
ARI,Tue 6/24,Away at CHW
ARI,Wed 6/25,Away at CHW
ARI,Thu 6/26,OFF
ARI,Fri 6/27,Home
ARI,Sat 6/28,Home
ARI,Sun 6/29,Home
ARI,Mon 6/30,Home
ARI,Tue 7/1,Home
ARI,Wed 7/2,Home
ARI,Thu 7/3,Home
ARI,Fri 7/4,Home
ARI,Sat 7/5,Home
ARI,Sun 7/6,Home
ARI,Mon 7/7,Away at SDP
ARI,Tue 7/8,Away at SDP
ARI,Wed 7/9,Away at SDP
ARI,Thu 7/10,Away at SDP
ARI,Fri 7/11,Away at LAA
ARI,Sat 7/12,Away at LAA
ARI,Sun 7/13,Away at LAA
ARI,Mon 7/14,OFF
ARI,Tue 7/15,OFF
ARI,Wed 7/16,OFF
ARI,Thu 7/17,OFF
ARI,Fri 7/18,Home
ARI,Sat 7/19,Home
ARI,Sun 7/20,Home
ARI,Mon 7/21,Home
ARI,Tue 7/22,Home
ARI,Wed 7/23,Home
ARI,Thu 7/24,OFF
ARI,Fri 7/25,Away at PIT
ARI,Sat 7/26,Away at PIT
ARI,Sun 7/27,Away at PIT
ARI,Mon 7/28,Away at DET
ARI,Tue 7/29,Away at DET
ARI,Wed 7/30,Away at DET
ARI,Thu 7/31,OFF
ARI,Fri 8/1,Away at ATH
ARI,Sat 8/2,Away at ATH
ARI,Sun 8/3,Away at ATH
ARI,Mon 8/4,Home
ARI,Tue 8/5,Home
ARI,Wed 8/6,Home
ARI,Thu 8/7,OFF
ARI,Fri 8/8,Home
ARI,Sat 8/9,Home
ARI,Sun 8/10,Home
ARI,Mon 8/11,Away at TEX
ARI,Tue 8/12,Away at TEX
ARI,Wed 8/13,Away at TEX
ARI,Thu 8/14,Away at COL
ARI,Fri 8/15,Away at COL
ARI,Sat 8/16,Away at COL
ARI,Sun 8/17,Away at COL
ARI,Mon 8/18,Home
ARI,Tue 8/19,Home
ARI,Wed 8/20,Home
ARI,Thu 8/21,OFF
ARI,Fri 8/22,Home
ARI,Sat 8/23,Home
ARI,Sun 8/24,Home
ARI,Mon 8/25,Away at MIL
ARI,Tue 8/26,Away at MIL
ARI,Wed 8/27,Away at MIL
ARI,Thu 8/28,Away at MIL
ARI,Fri 8/29,Away at LAD
ARI,Sat 8/30,Away at LAD
ARI,Sun 8/31,Away at LAD
ARI,Mon 9/1,Home
ARI,Tue 9/2,Home
ARI,Wed 9/3,Home
ARI,Thu 9/4,OFF
ARI,Fri 9/5,Home
ARI,Sat 9/6,Home
ARI,Sun 9/7,Home
ARI,Mon 9/8,Away at SFG
ARI,Tue 9/9,Away at SFG
ARI,Wed 9/10,Away at SFG
ARI,Thu 9/11,OFF
ARI,Fri 9/12,Away at MIN
ARI,Sat 9/13,Away at MIN
ARI,Sun 9/14,Away at MIN
ARI,Mon 9/15,Home
ARI,Tue 9/16,Home
ARI,Wed 9/17,Home
ARI,Thu 9/18,OFF
ARI,Fri 9/19,Home
ARI,Sat 9/20,Home
ARI,Sun 9/21,Home
ARI,Mon 9/22,OFF
ARI,Tue 9/23,Home
ARI,Wed 9/24,Home
ARI,Thu 9/25,Home
ARI,Fri 9/26,Away at SDP
ARI,Sat 9/27,Away at SDP
ARI,Sun 9/28,Away at SDP
COL,Wed 5/28,Away at CHC
COL,Thu 5/29,OFF
COL,Fri 5/30,Away at NYM
COL,Sat 5/31,Away at NYM
COL,Sun 6/1,Away at NYM
COL,Mon 6/2,Away at MIA
COL,Tue 6/3,Away at MIA
COL,Wed 6/4,Away at MIA
COL,Thu 6/5,OFF
COL,Fri 6/6,Home
COL,Sat 6/7,Home
COL,Sun 6/8,Home
COL,Mon 6/9,OFF
COL,Tue 6/10,Home
COL,Wed 6/11,Home
COL,Thu 6/12,Home
COL,Fri 6/13,Away at ATL
COL,Sat 6/14,Away at ATL
COL,Sun 6/15,Away at ATL
COL,Mon 6/16,Away at WSN
COL,Tue 6/17,Away at WSN
COL,Wed 6/18,Away at WSN
COL,Thu 6/19,Away at WSN
COL,Fri 6/20,Home
COL,Sat 6/21,Home
COL,Sun 6/22,Home
COL,Mon 6/23,OFF
COL,Tue 6/24,Home
COL,Wed 6/25,Home
COL,Thu 6/26,Home
COL,Fri 6/27,Away at MIL
COL,Sat 6/28,Away at MIL
COL,Sun 6/29,Away at MIL
COL,Mon 6/30,OFF
COL,Tue 7/1,Home
COL,Wed 7/2,Home
COL,Thu 7/3,Home
COL,Fri 7/4,Home
COL,Sat 7/5,Home
COL,Sun 7/6,Home
COL,Mon 7/7,Away at BOS
COL,Tue 7/8,Away at BOS
COL,Wed 7/9,Away at BOS
COL,Thu 7/10,OFF
COL,Fri 7/11,Away at CIN
COL,Sat 7/12,Away at CIN
COL,Sun 7/13,Away at CIN
COL,Mon 7/14,OFF
COL,Tue 7/15,OFF
COL,Wed 7/16,OFF
COL,Thu 7/17,OFF
COL,Fri 7/18,Home
COL,Sat 7/19,Home
COL,Sun 7/20,Home
COL,Mon 7/21,Home
COL,Tue 7/22,Home
COL,Wed 7/23,Home
COL,Thu 7/24,OFF
COL,Fri 7/25,Away at BAL
COL,Sat 7/26,Away at BAL
COL,Sun 7/27,Away at BAL
COL,Mon 7/28,Away at CLE
COL,Tue 7/29,Away at CLE
COL,Wed 7/30,Away at CLE
COL,Thu 7/31,OFF
COL,Fri 8/1,Home
COL,Sat 8/2,Home
COL,Sun 8/3,Home
COL,Mon 8/4,Home
COL,Tue 8/5,Home
COL,Wed 8/6,Home
COL,Thu 8/7,OFF
COL,Fri 8/8,Away at ARI
COL,Sat 8/9,Away at ARI
COL,Sun 8/10,Away at ARI
COL,Mon 8/11,Away at STL
COL,Tue 8/12,Away at STL
COL,Wed 8/13,Away at STL
COL,Thu 8/14,Home
COL,Fri 8/15,Home
COL,Sat 8/16,Home
COL,Sun 8/17,Home
COL,Mon 8/18,Home
COL,Tue 8/19,Home
COL,Wed 8/20,Home
COL,Thu 8/21,Home
COL,Fri 8/22,Away at PIT
COL,Sat 8/23,Away at PIT
COL,Sun 8/24,Away at PIT
COL,Mon 8/25,OFF
COL,Tue 8/26,Away at HOU
COL,Wed 8/27,Away at HOU
COL,Thu 8/28,Away at HOU
COL,Fri 8/29,Home
COL,Sat 8/30,Home
COL,Sun 8/31,Home
COL,Mon 9/1,Home
COL,Tue 9/2,Home
COL,Wed 9/3,Home
COL,Thu 9/4,OFF
COL,Fri 9/5,Home
COL,Sat 9/6,Home
COL,Sun 9/7,Home
COL,Mon 9/8,Away at LAD
COL,Tue 9/9,Away at LAD
COL,Wed 9/10,Away at LAD
COL,Thu 9/11,Away at SDP
COL,Fri 9/12,Away at SDP
COL,Sat 9/13,Away at SDP
COL,Sun 9/14,Away at SDP
COL,Mon 9/15,OFF
COL,Tue 9/16,Home
COL,Wed 9/17,Home
COL,Thu 9/18,Home
COL,Fri 9/19,Home
COL,Sat 9/20,Home
COL,Sun 9/21,Home
COL,Mon 9/22,OFF
COL,Tue 9/23,Away at SEA
